base_premium,account_age_days,clad_score,delivery_consistency,avg_daily_earning,claim_free_weeks,past_claims_count,is_monsoon,is_aqi_season,flood_frequency,avg_rainfall_mm,aqi_annual_avg,waterlogging_score,disruption_days_per_year,weekly_disruption_prob,expected_weekly_payout,optimal_premium
49,99,69.14630689224113,0.32116686764448066,603.1413125076743,1,0,1,0,0.3,720,220,0.28,35,1.678082191780822,506.0603478232199,120.0
49,75,59.86147910037166,0.8644575981304096,825.3138232989669,15,4,0,1,0.45,940,88,0.4,19,0.3643835616438356,150.36539520378437,120.0
49,45,36.345029938166086,0.9645685706952271,900.5055284770866,3,5,0,1,0.45,940,88,0.4,19,0.3643835616438356,164.06470587322264,120.0
49,52,41.36522938055836,0.5443292145985096,781.2885944484036,3,2,0,1,0.72,970,95,0.68,28,0.536986301369863,209.77063631765358,120.0
49,37,81.70676231201519,0.6433760098062618,838.1510805680076,2,1,0,1,0.72,970,95,0.68,28,0.536986301369863,225.03782437168425,120.0
49,341,64.55246143579923,0.9195607748727725,540.8636502656336,29,3,0,1,0.3,720,220,0.28,35,0.6712328767123288,181.52273193846608,120.0
49,289,58.17542804664346,0.9359459661034656,650.7537828146352,2,1,0,0,0.72,970,95,0.68,28,0.536986301369863,174.72293346803903,120.0
49,388,70.31462765862145,0.7134629992647789,554.1103825337576,2,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,185.96855304215154,120.0
49,15,74.96202974767353,0.8789257800809483,654.4747315627328,1,1,0,0,0.85,2400,145,0.8,38,0.7287671232876712,238.47983369272183,120.0
49,269,62.103865445927156,0.6325618749855505,770.7853139261235,9,2,0,1,0.85,2400,145,0.8,38,0.7287671232876712,280.86149795116285,120.0
49,100,76.64171525419849,0.9155024988960392,643.9328703296387,0,2,0,1,0.72,970,95,0.68,28,0.536986301369863,172.89156518439614,120.0
49,184,68.62777305031145,0.6638229965820396,782.8114063401229,3,0,1,0,0.3,720,220,0.28,35,1.678082191780822,656.8109402511305,120.0
49,91,71.51955222778376,0.8163789377494943,586.587939240099,2,0,0,0,0.45,940,88,0.4,19,0.3643835616438356,106.87150125881256,120.0
49,136,88.58075960583236,0.8011653790736428,880.9963349631569,12,1,1,0,0.3,720,220,0.28,35,1.678082191780822,739.1921303629227,120.0
49,161,87.5630078575024,0.9230155036989324,589.0284895636654,0,4,1,0,0.85,2400,145,0.8,38,1.821917808219178,536.5807473422432,120.0
49,43,84.64319893212092,0.6560660020465001,617.8721878751401,2,3,1,0,0.85,2400,145,0.8,38,1.821917808219178,562.8561711465317,120.0
49,45,57.11832286739059,0.9204317999973666,649.0006884766734,12,3,0,1,0.72,970,95,0.68,28,0.536986301369863,174.25223964579178,120.0
49,49,67.30048786252524,0.7787750350977263,630.1234425791855,4,2,0,1,0.3,720,220,0.28,35,0.6712328767123288,211.4797855231513,120.0
49,98,80.15024856548672,0.5645583687241229,746.4973741510522,0,5,1,0,0.3,720,220,0.28,35,1.678082191780822,626.341974887013,120.0
49,151,44.94414707384786,0.8164046017254765,675.6494556778274,0,4,1,0,0.85,2400,145,0.8,38,1.821917808219178,615.488887706514,120.0
49,113,69.01697117490745,0.7519823407961279,702.3150581082767,15,1,1,0,0.3,720,220,0.28,35,1.678082191780822,589.2711960155061,120.0
49,283,81.1256376338227,0.758663735679191,676.8960589545645,1,4,0,1,0.72,970,95,0.68,28,0.536986301369863,181.74195555492417,120.0
49,396,87.18383383082956,0.5669855638910681,934.9914542738236,4,1,1,0,0.45,940,88,0.4,19,0.910958904109589,425.8693952685566,120.0
49,197,77.30604254550987,0.7029876170263131,614.0131066233239,6,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,223.73628268740296,120.0
49,389,33.79787278016828,0.9146431806558091,629.5392734612159,1,6,1,0,0.45,940,88,0.4,19,0.910958904109589,286.74220332308806,120.0
49,49,67.77589829766553,0.7086916632580084,710.2855819266496,10,0,0,0,0.3,720,220,0.28,35,0.6712328767123288,238.38351722195773,120.0
49,633,69.81745148732122,0.7632304996308218,681.6931260427881,10,3,0,1,0.85,2400,145,0.8,38,0.7287671232876712,248.39776921559127,120.0
49,262,90.3681411805405,0.7818426246470108,684.4443366741135,0,3,1,0,0.3,720,220,0.28,35,1.678082191780822,574.2769263190336,120.0
49,60,55.010993338118986,0.47867122689299924,672.2521410566696,1,3,0,1,0.72,970,95,0.68,28,0.536986301369863,180.49509540699623,120.0
49,151,72.11302059923014,0.4724860247729613,791.0666275665124,4,0,0,1,0.3,720,220,0.28,35,0.6712328767123288,265.49496404629525,120.0
49,133,48.83798493134064,0.7664341424916508,683.4365919665164,6,1,1,0,0.3,720,220,0.28,35,1.678082191780822,573.4313870951936,120.0
49,128,65.96026973929912,0.767853294624321,561.8337906245458,20,2,1,0,0.45,940,88,0.4,19,0.910958904109589,255.90374709953628,120.0
49,299,62.680368858191,0.8542350225933035,679.5801907175169,2,2,1,0,0.72,970,95,0.68,28,1.3424657534246576,456.1565663720319,120.0
49,28,54.802755044446016,0.8631505143222694,641.5717449473764,11,1,1,0,0.85,2400,145,0.8,38,1.821917808219178,584.4454936849387,120.0
49,138,35.0119507843484,0.7127275003998642,635.7057723539085,4,0,0,1,0.3,720,220,0.28,35,0.6712328767123288,213.35330715987342,120.0
49,19,31.231811584262925,0.7634531883583913,765.7834805932611,7,3,0,0,0.85,2400,145,0.8,38,0.7287671232876712,279.03891210658554,120.0
49,381,56.515904028249395,0.9201630895603012,600.6760627244244,8,3,0,1,0.85,2400,145,0.8,38,0.7287671232876712,218.87648312972175,120.0
49,34,61.90784988705765,0.8375837845934541,672.5050244434592,2,1,0,1,0.72,970,95,0.68,28,0.536986301369863,180.56299286427125,120.0
49,105,72.03859055333646,0.5276693008776798,768.7633661341164,19,4,0,0,0.72,970,95,0.68,28,0.536986301369863,206.40769830450247,120.0
49,59,48.82969620947142,0.8172764994213236,765.7867884982388,5,5,1,0,0.85,2400,145,0.8,38,1.821917808219178,697.6002936319572,120.0
49,85,24.149316048093134,0.7335951362107286,859.6222510366871,2,4,0,1,0.72,970,95,0.68,28,0.536986301369863,230.80268657971325,120.0
49,11,80.19092455172748,0.8033854105085828,544.844982323282,4,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,496.33138800682536,120.0
49,27,57.22082554110586,0.8289509962098183,789.0527410060229,0,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,529.6381412232208,120.0
49,267,37.264977780572536,0.784291818854862,779.365970532867,7,1,1,0,0.85,2400,145,0.8,38,1.821917808219178,709.9703704169267,120.0
49,15,40.11884526262755,0.870564074221006,855.6071787317474,9,1,1,0,0.3,720,220,0.28,35,1.678082191780822,717.8895848947881,120.0
49,2,71.94137726501886,0.8169871442386312,779.0561110146808,2,4,0,1,0.72,970,95,0.68,28,0.536986301369863,209.17122980668142,120.0
49,22,64.91613372192934,0.7451748607695181,808.7193811499124,1,1,0,0,0.45,940,88,0.4,19,0.3643835616438356,147.34202423690184,120.0
49,102,95.65366824709533,0.7215107465690195,811.0559698533006,3,3,0,1,0.45,940,88,0.4,19,0.3643835616438356,147.76773149382052,120.0
49,70,81.92104588111617,0.9159985594407385,745.5403800273483,0,4,0,1,0.85,2400,145,0.8,38,0.7287671232876712,271.6626590236639,120.0
49,64,88.85772710362944,0.8044268489100121,535.48513821132,2,3,0,1,0.72,970,95,0.68,28,0.536986301369863,143.77409190331332,120.0
49,114,63.949527797762215,0.7187367969396246,497.774538815638,2,0,0,0,0.72,970,95,0.68,28,0.536986301369863,133.64905425734938,120.0
49,179,65.33372667139845,0.8497890669836987,431.431195332328,0,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,289.5908023463572,120.0
49,157,55.20223233674878,0.8681246631852195,590.7448443057925,13,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,107.62885519543892,120.0
49,315,73.82164327630655,0.675690634321116,632.8252187004449,3,2,0,1,0.85,2400,145,0.8,38,0.7287671232876712,230.59110708810732,120.0
49,49,56.58501846712478,0.6003112895475824,872.7976496491902,0,2,0,1,0.3,720,220,0.28,35,0.6712328767123288,292.92523858089265,120.0
49,145,63.54062443107091,0.615745032104142,895.1242172822385,1,3,0,1,0.3,720,220,0.28,35,0.6712328767123288,300.4184016906143,120.0
49,266,76.98834992991341,0.9044661223443909,748.3193747015436,0,1,0,0,0.3,720,220,0.28,35,0.6712328767123288,251.14828329024408,120.0
49,174,76.04151075482464,0.4521776087775561,739.533995621821,15,3,0,1,0.72,970,95,0.68,28,0.536986301369863,198.55981252311906,120.0
49,124,57.21714604501946,0.9242779254454367,479.91578255484364,8,3,0,1,0.3,720,220,0.28,35,0.6712328767123288,161.0676256519681,120.0
49,226,68.64951899409107,0.9140386527181507,670.9851057506365,3,0,1,0,0.72,970,95,0.68,28,1.3424657534246576,450.3872627641259,120.0
49,187,51.69812386457464,0.8010533902827617,690.6635959475631,11,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,231.79805617418214,120.0
49,24,36.3994457019047,0.6423573263388456,720.3226845030714,5,3,1,0,0.3,720,220,0.28,35,1.678082191780822,604.3803346001798,120.0
49,495,63.53183443184724,0.8560493352116912,709.6824563596982,7,2,1,0,0.72,970,95,0.68,28,1.3424657534246576,476.362196734592,120.0
49,14,77.5208312720035,0.7495514454304139,704.3336108099531,2,2,0,1,0.72,970,95,0.68,28,0.536986301369863,189.10875029965865,120.0
49,180,70.13912591806854,0.8422844690974305,606.1526896198006,2,0,1,0,0.45,940,88,0.4,19,0.910958904109589,276.0900949295667,120.0
49,467,50.47688348883913,0.799440783368307,774.0517093794483,10,0,1,0,0.3,720,220,0.28,35,1.678082191780822,649.4611945135782,120.0
49,48,75.29285920260111,0.9207286926039359,768.0265448245218,4,3,0,0,0.85,2400,145,0.8,38,0.7287671232876712,279.85624784016824,120.0
49,764,65.83308825659493,0.5810509804950523,924.9995735122902,19,3,1,0,0.85,2400,145,0.8,38,1.821917808219178,842.6365977885931,120.0
49,585,45.0152042791364,0.5593689785411046,673.700188734853,2,3,0,0,0.3,720,220,0.28,35,0.6712328767123288,226.1048578630671,120.0
49,13,26.20371418026159,0.8927848236730509,986.8187371277784,0,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,331.192589857953,120.0
49,6,45.12588582842078,0.5625908330106233,615.9466151538525,4,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,413.44361839094205,120.0
49,312,44.67502897906971,0.9065507001443236,715.1023364424544,0,1,0,0,0.45,940,88,0.4,19,0.3643835616438356,130.28576814636497,120.0
49,33,71.48365809694806,0.912625589169775,689.2208358040177,2,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,251.1407429094092,120.0
49,1,49.720003077936646,0.4069724487085421,636.3327954837195,6,0,0,1,0.85,2400,145,0.8,38,0.7287671232876712,231.86921040913612,120.0
49,172,61.82847735708362,0.7231673396783379,661.8903626973771,9,4,0,0,0.3,720,220,0.28,35,0.6712328767123288,222.14128611076356,120.0
49,286,68.27617692524841,0.7972459020669508,634.5231231985284,3,3,0,1,0.72,970,95,0.68,28,0.536986301369863,170.36511253001586,120.0
49,418,67.6546416934688,0.693096577318631,579.9154628984359,14,2,0,1,0.72,970,95,0.68,28,0.536986301369863,155.70332976451155,120.0
49,144,69.58925741915384,0.6126732400284745,718.7098366385179,6,2,0,0,0.85,2400,145,0.8,38,0.7287671232876712,261.88605006280244,120.0
49,132,72.42025484949168,0.746741455610586,609.3447017759811,2,3,0,1,0.72,970,95,0.68,28,0.536986301369863,163.60487883300314,120.0
49,2,95.98349068464054,0.95346551333971,709.4050940324378,1,4,1,0,0.3,720,220,0.28,35,1.678082191780822,595.2200275272166,120.0
49,270,49.19060587926758,0.8830493560518984,849.1243445513364,2,3,1,0,0.45,940,88,0.4,19,0.910958904109589,386.75869118262926,120.0
49,178,43.545598467570116,0.8820896567711004,962.9766737630841,19,2,0,1,0.72,970,95,0.68,28,0.536986301369863,258.5526411747459,120.0
49,614,48.50009690426999,0.8681551407817586,903.7990685682742,6,4,1,0,0.85,2400,145,0.8,38,1.821917808219178,823.3238090382223,120.0
49,268,60.860837140323675,0.6606067121877076,737.0199513585443,1,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,671.3948871964822,120.0
49,134,55.37346178333596,0.837995962745384,587.734552683074,2,2,0,0,0.85,2400,145,0.8,38,0.7287671232876712,214.16080960780502,120.0
49,521,75.16242773799199,0.7142692219701344,684.5729041138709,3,2,1,0,0.3,720,220,0.28,35,1.678082191780822,574.3847996845834,120.0
49,54,57.007894784972656,0.7457762027813514,544.1870953505774,10,3,0,1,0.85,2400,145,0.8,38,0.7287671232876712,198.29283200445695,120.0
49,60,30.56038563179444,0.8321336977027501,693.5335086946804,6,2,0,1,0.3,720,220,0.28,35,0.6712328767123288,232.76124606876263,120.0
49,219,55.39628869008894,0.8448862520942841,647.973125483444,5,2,0,1,0.45,940,88,0.4,19,0.3643835616438356,118.05537765657269,120.0
49,38,43.7459488175906,0.5995508452023098,900.0539169839842,1,2,0,1,0.45,940,88,0.4,19,0.3643835616438356,163.98242597105465,120.0
49,182,70.80318107225791,0.8329282985343114,749.5479114505428,25,2,0,0,0.3,720,220,0.28,35,0.6712328767123288,251.56060041833285,120.0
49,91,88.26557904036403,0.7825953905093849,681.9564486989752,5,1,0,0,0.3,720,220,0.28,35,0.6712328767123288,228.8757944263684,120.0
49,61,54.653832016015315,0.7440442242217793,696.6342879131493,0,2,0,1,0.3,720,220,0.28,35,0.6712328767123288,233.80191854619395,120.0
49,155,64.68742689477588,0.6332526453206307,412.1202552159578,0,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,276.62866446002647,120.0
49,326,50.1158911603501,0.8126638639994708,633.2461172002576,0,1,1,0,0.45,940,88,0.4,19,0.910958904109589,288.4305944781995,120.0
49,63,64.31057492941797,0.9915595407639015,669.8429109062481,0,2,0,0,0.3,720,220,0.28,35,0.6712328767123288,224.81029201648053,120.0
49,250,60.51817170329892,0.7782736593830087,758.1849215464661,0,3,0,0,0.45,940,88,0.4,19,0.3643835616438356,138.1350610488767,120.0
49,378,55.18481757832316,0.798171629572681,494.3649413345767,5,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,450.3461451883473,120.0
49,83,32.57586289417359,0.910161019916144,509.00353655200115,5,2,1,0,0.3,720,220,0.28,35,1.678082191780822,427.0748851206859,120.0
49,30,54.13784623834456,0.7472197187414045,761.514758966857,5,3,0,1,0.72,970,95,0.68,28,0.536986301369863,204.46149692808766,120.0
49,46,48.123432190918585,0.7118317996569808,585.698039530871,1,4,1,0,0.45,940,88,0.4,19,0.910958904109589,266.7734221150885,120.0
49,611,59.85814675833224,0.8556909794560527,695.2875202785422,0,2,0,0,0.85,2400,145,0.8,38,0.7287671232876712,253.35134300560577,120.0
49,45,55.45686771316476,0.8317651609804977,712.2167801906126,2,4,0,0,0.45,940,88,0.4,19,0.3643835616438356,129.7600435141801,120.0
49,12,45.78202371478153,0.8241706074137095,866.0947572272573,10,3,1,0,0.45,940,88,0.4,19,0.910958904109589,394.48836544940144,120.0
49,1040,51.10746453336955,0.5664384248490234,756.303383456366,1,2,0,1,0.45,940,88,0.4,19,0.3643835616438356,137.79226027355708,120.0
49,493,89.67655045223898,0.5290929110336994,669.0316508264052,3,1,0,0,0.45,940,88,0.4,19,0.3643835616438356,121.89206789029026,120.0
49,830,84.62549641959414,0.6774800092693947,684.1972105668707,2,1,0,0,0.72,970,95,0.68,28,0.536986301369863,183.70226475494064,120.0
49,518,53.13676922515902,0.6200560932703928,633.7625294643002,0,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,577.33161930652,120.0
49,618,55.37168000568984,0.5342021208925334,743.2090319053086,5,1,1,0,0.3,720,220,0.28,35,1.678082191780822,623.5829206054816,120.0
49,3,42.02868507667667,0.763445326151997,797.9686551473844,17,5,1,0,0.3,720,220,0.28,35,1.678082191780822,669.5284949010588,120.0
49,3,58.14244497048363,0.5153876966890889,521.9207424803798,9,2,0,0,0.72,970,95,0.68,28,0.536986301369863,140.13214455637595,120.0
49,225,36.64605122000899,0.7935639954802884,765.1972369570348,0,2,0,0,0.45,940,88,0.4,19,0.3643835616438356,139.4126472812132,120.0
49,262,53.90184914889169,0.7041971438208284,703.4282127362736,9,0,0,1,0.45,940,88,0.4,19,0.3643835616438356,128.15883875880053,120.0
49,393,57.552224510542985,0.7470360845215804,805.9589527923234,4,2,0,0,0.85,2400,145,0.8,38,0.7287671232876712,293.6781937572028,120.0
49,14,65.9771955779034,0.8435940184350846,598.2736765468998,4,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,109.00054654895571,120.0
49,402,42.44146523050887,0.9238352047241479,680.8196002019054,6,8,0,1,0.72,970,95,0.68,28,0.536986301369863,182.795399506265,120.0
49,1,28.60137605404142,0.6083356830862967,686.3941272446292,0,0,0,1,0.3,720,220,0.28,35,0.6712328767123288,230.36515229443035,120.0
49,48,76.32696483541645,0.9533697590745221,783.0400800134033,6,2,0,1,0.72,970,95,0.68,28,0.536986301369863,210.24089819537951,120.0
49,32,59.547108014003825,0.8335452602139539,681.4791305938127,0,0,0,1,0.85,2400,145,0.8,38,0.7287671232876712,248.31979279171804,120.0
49,16,50.63433567762981,0.8125689773449456,493.19850360332924,5,3,0,1,0.85,2400,145,0.8,38,0.7287671232876712,179.7134273403912,120.0
49,124,76.46900055118554,0.7782835327749013,553.9385493402916,4,1,1,0,0.3,720,220,0.28,35,1.678082191780822,464.7772074944228,120.0
49,82,35.02010538473531,0.90909517430847,630.1183668594525,0,2,1,0,0.72,970,95,0.68,28,1.3424657534246576,422.95616405634485,120.0
49,79,59.17404301413348,0.69157705028121,652.7791834416392,4,1,0,0,0.45,940,88,0.4,19,0.3643835616438356,118.93100191470961,120.0
49,55,51.147643068422674,0.799368508940516,885.1352003141462,22,0,0,1,0.72,970,95,0.68,28,0.536986301369863,237.6527387144831,120.0
49,277,63.68492192202785,0.6817857786293466,680.3375367804108,2,5,1,0,0.72,970,95,0.68,28,1.3424657534246576,456.6649219484949,120.0
49,61,69.51971986240258,0.8076900955359811,594.6587607914394,8,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,541.7096930497358,120.0
49,128,58.20737956893568,0.9430727534464669,882.7868955205317,6,0,0,0,0.72,970,95,0.68,28,0.536986301369863,237.02223496167701,120.0
49,764,44.35625910396919,0.8262003970426839,851.4507552153909,13,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,571.5217398021117,120.0
49,80,55.31759242862473,0.5243097134729605,852.8048968334831,5,2,0,1,0.85,2400,145,0.8,38,0.7287671232876712,310.7480856954884,120.0
49,52,90.91489523604821,0.7944884605012613,926.8671886433275,16,0,0,1,0.3,720,220,0.28,35,0.6712328767123288,311.0718646816647,120.0
49,171,52.49266031048505,0.6528438701081599,588.6826155427099,8,2,1,0,0.45,940,88,0.4,19,0.910958904109589,268.13283516157674,120.0
49,162,46.76858859059052,0.669526735469985,619.1589894859983,2,5,0,0,0.45,940,88,0.4,19,0.3643835616438356,112.80567890635311,120.0
49,135,71.98752945546019,0.9403679253358257,735.9506718566164,12,5,0,0,0.72,970,95,0.68,28,0.536986301369863,197.59771463547509,120.0
49,5,44.92646718827477,0.7661134116166752,611.3061732484251,5,2,0,0,0.45,940,88,0.4,19,0.3643835616438356,111.37496033156239,120.0
49,27,83.86196617219339,0.8474653013160555,764.5278389101945,3,2,1,0,0.3,720,220,0.28,35,1.678082191780822,641.4702757979372,120.0
49,34,89.06124390865597,0.8473211105221065,925.1328610474372,6,4,0,1,0.85,2400,145,0.8,38,0.7287671232876712,337.10320690221687,120.0
49,249,58.9454126872498,0.6256972688321196,797.6823742682232,0,3,1,0,0.72,970,95,0.68,28,1.3424657534246576,535.43063478278,120.0
49,52,82.27127293424557,0.8049260071383798,839.3334572651054,6,0,0,1,0.85,2400,145,0.8,38,0.7287671232876712,305.8393145650932,120.0
49,139,79.23588903547434,0.7064824713019023,727.6967504202222,2,4,1,0,0.72,970,95,0.68,28,1.3424657534246576,488.4539831587793,120.0
49,48,77.44666695045262,0.7683486749770609,700.3908549778344,6,2,1,0,0.3,720,220,0.28,35,1.678082191780822,587.6567105122241,120.0
49,148,69.687931580565,0.8482712547210598,801.6186177622824,2,2,0,0,0.45,940,88,0.4,19,0.3643835616438356,146.04832351011447,120.0
49,1114,77.89180822213933,0.7063437022135144,524.9697160589897,1,0,1,0,0.45,940,88,0.4,19,0.910958904109589,239.11291861590968,120.0
49,170,54.53250638599173,0.404885101917925,884.8049853610244,34,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,296.95509782664516,120.0
49,153,77.90196396567667,0.9758805546433182,528.94822603123,2,4,0,0,0.85,2400,145,0.8,38,0.7287671232876712,192.7400385264482,120.0
49,205,30.9406443840436,0.9169705721207712,559.8876645157092,7,2,0,1,0.72,970,95,0.68,28,0.536986301369863,150.32600307545067,120.0
49,355,80.67980036551867,0.8011569975669994,686.509436373975,5,2,0,1,0.72,970,95,0.68,28,0.536986301369863,184.32308154698507,120.0
49,125,40.662406454072105,0.7769626593268225,831.8735205893324,7,3,0,1,0.72,970,95,0.68,28,0.536986301369863,223.3523425143961,120.0
